id,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,status_time
44067,152503.9,68.35122092,2.625,4.86,189.82,2.836358176,5.7,0,0,1,1,184100,784,70,6.25,223.75,0
11294,392161,70.93461087,3.125,4.65,189.82,2.836358176,5.7,0,0,1,0,479200,761,74.9,6.75,219.67,0
44060,92463.25,66.6905169,2.625,4.39,189.82,2.836358176,5.7,0,0,1,0,112000,777,69.1,6.375,221.91,0
44059,256922.5,80.09506828,3.625,4.39,189.82,2.836358176,5.7,0,0,0,1,262500,693,70,1.5,221.91,0
44058,228000,93.52439153,2.625,4.39,189.82,2.836358176,5.7,0,1,0,0,228000,690,80,5.875,221.91,0
11287,271760.37,101.2417259,2.875,5.15,189.82,2.836358176,5.7,0,0,0,0,256000,759,80,0.95,226.29,0
44054,103250,81.83384259,2.625,4.39,189.82,2.836358176,5.7,0,0,1,1,103250,762,70,5.75,221.91,0
11283,210100.72,121.6516557,2.75,5.15,189.82,2.836358176,5.7,0,0,0,0,185300,729,90,1.45,226.29,0
44050,344016.82,61.82855824,2.625,4.39,189.82,2.836358176,5.7,0,0,1,0,348000,672,53.5,5,221.91,0
44048,168768.49,86.53134782,3.875,4.86,189.82,2.836358176,5.7,1,0,0,0,183920,781,80,1,223.75,0
44046,577073.05,79.4213351,2.625,4.34,189.82,2.836358176,5.7,0,0,1,0,580000,736,69.9,6.125,216.77,0
11271,266874.84,89.87269466,3,5.15,189.82,2.836358176,5.7,0,0,0,0,283200,770,80,0.95,226.29,0
44037,239812.49,91.32480341,2.625,4.34,189.82,2.836358176,5.7,0,1,0,0,239900,725,80,6.125,216.77,0
11263,329516.78,83.58013543,3,5.15,189.82,2.836358176,5.7,0,0,0,0,376000,740,80,1,226.29,0
44031,369499.87,80.52675739,2.75,4.34,189.82,2.836358176,5.7,0,0,1,0,419200,766,80,5.5,216.77,0
44030,202027.09,75.14990594,3,4.34,189.82,2.836358176,5.7,0,0,1,0,245600,704,80,6.125,216.77,0
44028,218300,91.35812875,2.625,4.34,189.82,2.836358176,5.7,0,0,1,0,218300,784,80,5.625,216.77,0
44021,270722.54,79.27148931,2.625,4.34,189.82,2.836358176,5.7,0,0,1,0,312000,693,80,5.625,216.77,0
44017,159061.27,79.66853062,2.625,4.34,189.82,2.836358176,5.7,0,0,1,0,159600,673,70,5.5,216.77,0
44016,249682.53,58.88187648,2.75,4.86,189.82,2.836358176,5.7,1,0,0,1,304900,816,61,1.375,223.75,0
44014,319557.01,65.16546979,2.75,4.34,189.82,2.836358176,5.7,0,0,1,0,378000,712,67.5,5.5,216.77,0
44010,351980,78.12287749,3.25,4.86,189.82,2.836358176,5.7,1,0,0,1,393000,732,74,1.375,223.75,0
44006,217800,68.17600358,2.625,4.34,189.82,2.836358176,5.7,1,0,0,0,217800,772,59.7,5.875,216.77,0
11233,342911.08,86.30337064,2.45,5.03,189.82,2.836358176,5.7,0,1,0,0,364000,625,80,2.45,217.37,0
11223,149421.02,69.87814135,8.075,5.03,189.82,2.836358176,5.7,1,0,0,1,155000,664,63.3,8.075,217.37,0
11231,454493.54,81.83295528,2,5.03,189.82,2.836358176,5.7,0,1,0,0,572400,662,90,2,217.37,0
11230,171200.77,45.59265617,2,5.03,189.82,2.836358176,5.7,0,0,1,0,322500,582,75,2,217.37,0
43996,111798.17,91.27499204,2.625,4.34,189.82,2.836358176,5.7,1,0,0,1,111900,703,80,6.625,216.77,0
11227,127414.18,72.23106702,2.615,5.03,189.82,2.836358176,5.7,0,1,0,0,161600,649,80,2.615,217.37,0
11224,242627.68,66.10724747,3.95,5.03,189.82,2.836358176,5.7,0,0,1,0,232000,584,55.2,3.95,217.37,0
11225,82149.35,34.8254413,7.2,5.03,189.82,2.836358176,5.7,0,0,1,0,151000,640,55.9,7.2,217.37,0
43992,349481.33,76.90724959,2.625,3.94,189.82,2.836358176,5.7,0,0,1,0,350000,720,70,5.125,208.86,0
11221,105116.71,85.61177527,9.625,4.65,189.82,2.836358176,5.7,0,0,1,0,106000,617,74.6,9.625,219.67,0
43986,379795.12,91.3088723,2.625,4.34,189.82,2.836358176,5.7,0,1,0,0,380000,726,80,5.75,216.77,0
11217,38546.46,63.72579186,2,4.65,189.82,2.836358176,5.7,0,0,1,0,59500,536,85,2,219.67,0
43983,430000,65.13808872,2.625,3.94,189.82,2.836358176,5.7,0,0,1,0,430000,801,59.2,5.625,208.86,0
11214,74713.87,92.00409886,7.325,4.65,189.82,2.836358176,5.7,0,0,0,0,82700,623,88,0,219.67,0
11212,148270.84,60.2059854,2,4.65,189.82,2.836358176,5.7,0,0,1,0,270750,602,95,2,219.67,0
43977,286250.73,87.77516508,2.625,4.39,189.82,2.836358176,5.7,0,1,0,0,305000,762,80,5.5,221.91,0
43976,265774.75,85.15625979,2.625,4.39,189.82,2.836358176,5.7,0,0,1,1,270000,742,74,5.875,221.91,0
11206,224787.68,76.51073411,6.25,4.65,189.82,2.836358176,5.7,0,0,1,0,238000,636,70,0,219.67,0
11202,198422.46,82.05415447,2,4.65,189.82,2.836358176,5.7,0,0,1,0,218000,682,77.9,2,219.67,0
43964,286000,81.97276367,2.625,3.94,189.82,2.836358176,5.7,0,1,0,0,286000,768,74.5,5.875,208.86,0
11194,29716.24,26.44108598,2,4.65,189.82,2.836358176,5.7,1,0,0,0,108600,617,83.5,2,219.67,0
11187,143364.9,99.64542854,6.75,4.65,189.82,2.836358176,5.7,0,0,1,0,149850,616,90,6.75,219.67,0
43951,243827.72,93.45835718,2.625,4.39,189.82,2.836358176,5.7,0,1,0,0,244000,745,80,5.375,221.91,0
43950,246419.25,84.97865198,2.625,4.39,189.82,2.836358176,5.7,0,0,1,0,305100,690,90,6.125,221.91,0
43949,215318.94,93.43714202,2.625,4.39,189.82,2.836358176,5.7,0,0,0,0,215520,718,80,5.375,221.91,0
43947,115226.02,88.62206751,2.625,4.39,189.82,2.836358176,5.7,0,0,1,0,121600,710,80,5.875,221.91,0
11176,53594.49,87.35556456,7.75,4.65,189.82,2.836358176,5.7,0,0,1,0,63900,644,90,7.75,219.67,0
11175,115474.8,83.00229939,2.005,4.65,189.82,2.836358176,5.7,0,0,1,0,128800,646,80,2.005,219.67,0
11170,204567.91,88.03038531,2,4.65,189.82,2.836358176,5.7,0,0,1,0,238000,664,88.5,2,219.67,0
43936,114533.05,74.38634591,2.625,4.39,189.82,2.836358176,5.7,1,0,0,0,144000,736,80,6.25,221.91,0
43930,154359.09,93.52384017,2.625,4.39,189.82,2.836358176,5.7,1,0,0,0,154360,716,80,5.875,221.91,0
43929,358284.39,67.12001065,2.625,4.5,189.82,2.836358176,5.7,0,0,1,0,359650,750,64.2,5.25,199.21,0
43927,449891.17,51.142224,2.875,4.5,189.82,2.836358176,5.7,0,0,1,0,565000,736,61.2,5,199.21,0
11152,258504.47,84.12766639,7.45,4.71,189.82,2.836358176,5.7,0,1,0,0,288000,604,80,0,222.39,0
11151,292124.85,64.61240326,4.625,4.71,189.82,2.836358176,5.7,0,0,1,0,330000,555,62.3,4.625,222.39,0
11146,384309.02,90.05002946,7.2,4.71,189.82,2.836358176,5.7,0,0,1,0,400000,555,80,0,222.39,0
11141,121005.02,41.02096518,6.775,4.71,156.21,1.585965512,9.8,0,0,1,0,383000,733,91.2,0,222.39,0
11137,293690.58,99.77295453,6.825,4.71,189.82,2.836358176,5.7,1,0,0,0,309000,660,89.6,6.825,222.39,0
43904,559014.56,80.53235928,2.625,4.24,189.82,2.836358176,5.7,0,0,1,0,560000,701,80,5.875,191.42,0
43901,296606.82,65.51882707,2,4.5,189.82,2.836358176,5.7,0,0,1,0,359650,699,75.7,5.25,199.21,0
11132,133588.45,97.81877369,2,4.71,189.82,2.836358176,5.7,0,0,1,0,128000,644,80,2,222.39,0
43899,459630.64,66.25928713,2.875,4.5,189.82,2.836358176,5.7,0,0,1,0,582400,666,80,5.125,199.21,0
43896,175739.94,79.50435375,2.625,4.5,189.82,2.836358176,5.7,0,0,1,0,177000,738,76.3,5.75,199.21,0
11126,463812.08,72.4526172,3.75,4.71,189.82,2.836358176,5.7,0,0,1,0,487500,596,65,3.75,222.39,0
11122,127991.11,56.58576835,2,4.71,189.82,2.836358176,5.7,0,0,1,0,212000,613,80,2,222.39,0
43890,480156.66,71.9870014,2.875,4.5,189.82,2.836358176,5.7,0,0,1,0,560000,775,80,5.125,199.21,0
43888,84555.29,63.16148871,2.875,4.24,189.82,2.836358176,5.7,0,0,1,0,108000,788,80,4.25,191.42,0
43886,179650,80.67432304,2.625,4.24,189.82,2.836358176,5.7,0,0,1,0,179650,660,80,5.75,191.42,0
11115,347369.38,72.07955748,6.5,4.71,189.82,2.836358176,5.7,0,0,1,0,367000,649,65,6.5,222.39,0
43880,197835.05,64.39391147,2.875,4.24,189.82,2.836358176,5.7,0,0,1,0,202000,683,65.2,5.25,191.42,0
11109,95689.31,57.49129581,7.65,4.71,189.82,2.836358176,5.7,0,0,1,0,175500,668,90,7.65,222.39,0
11107,90960.19,78.93886471,6.625,4.71,189.82,2.836358176,5.7,0,0,1,1,94500,627,70,6.625,222.39,0
11104,76120.47,93.87525758,9.7,4.71,189.82,2.836358176,5.7,0,0,1,1,85500,618,90,0,222.39,0
11096,547342.3,111.908879,2,4.64,189.82,2.836358176,5.7,0,0,0,0,522000,618,90,0,225.1,0
43865,186231.87,81.83077365,3.875,4.24,189.82,2.836358176,5.7,0,0,1,0,183600,745,80,5.25,191.42,0
11093,111473.46,73.85025109,7.465,4.64,189.82,2.836358176,5.7,0,0,1,0,125300,634,70,7.465,225.1,0
43859,231622.21,75.34663304,2.625,4.24,189.82,2.836358176,5.7,0,0,1,0,244900,696,79,5.625,191.42,0
11089,108409.68,102.8469875,8.85,4.64,189.82,2.836358176,5.7,0,0,0,0,112500,577,90,8.85,225.1,0
11078,126926.49,86.00976233,7.875,4.64,189.82,2.836358176,5.7,0,1,0,0,140000,643,80,7.875,225.1,0
43846,272340.81,63.57323635,2.875,4.24,189.82,2.836358176,5.7,0,0,1,0,345600,786,80,4.875,191.42,0
43844,84930.45,68.5493241,2.625,4.24,189.82,2.836358176,5.7,0,0,1,0,106200,740,85,5.25,191.42,0
43843,198204.07,80.59465308,2.625,4.24,189.82,2.836358176,5.7,0,1,0,0,198400,660,80,5.75,191.42,0
11072,259558.36,84.28361938,4,4.64,189.82,2.836358176,5.7,1,0,0,0,289600,684,79.3,4,225.1,0
43839,392063.44,60.37485694,2.875,4.24,189.82,2.836358176,5.7,0,1,0,0,499000,767,76.2,4.875,191.42,0
43828,45532.93,74.72482656,2.625,4.14,189.82,2.836358176,5.7,0,0,1,0,48000,747,80,6.125,186.91,0
11059,516604.62,94.24936982,2.75,4.64,189.82,2.836358176,5.7,0,0,1,0,520000,702,80,6.875,225.1,0
11057,439705.72,95.31739696,2.625,5.15,189.82,2.836358176,5.7,0,1,0,0,439950,672,80,0,226.29,0
11052,530598.65,65.03201766,2,3.45,189.82,2.836358176,5.7,0,0,1,0,640000,697,80,7.25,186.12,0
11044,76533.12,79.30666105,2.665,4.59,189.82,2.836358176,5.7,0,0,1,1,86520,739,80,2,212.73,0
11050,671667.59,67.59601956,2,3.45,189.82,2.836358176,5.7,0,0,1,0,779425,715,80,2,186.12,0
11049,1270266.52,62.27531469,3.375,3.45,189.82,2.836358176,5.7,0,0,1,0,1300000,645,65,7,186.12,0
43813,358770.37,75.95311621,2.625,4.14,189.82,2.836358176,5.7,0,0,1,0,360000,736,77.4,5.25,186.91,0
11039,460899.5,86.20858267,3,4.64,189.82,2.836358176,5.7,0,1,0,0,507200,782,80,6.625,225.1,0
43800,211200,80.37179433,2.625,4.24,189.82,2.836358176,5.7,0,1,0,0,211200,810,79.7,4.875,191.42,0
43799,96144.2,61.47420736,2.875,4.14,189.82,2.836358176,5.7,0,0,1,0,123200,700,80,5.25,186.91,0
43797,54078.72,54.89557539,2.625,4.14,189.82,2.836358176,5.7,1,0,0,0,55000,662,56.7,5.625,186.91,0
11025,170939.61,105.177783,3.365,4.39,189.82,2.836358176,5.7,0,0,1,0,180500,754,95,2,221.91,0
11024,459088.1,87.37797864,3.265,4.34,189.82,2.836358176,5.7,0,0,1,0,480000,767,80,1,216.77,0
11020,499724.86,89.59879823,2.625,5.15,189.82,2.836358176,5.7,0,0,1,0,500000,631,75.2,0,226.29,0
43785,281266.61,76.93186246,2.625,4.14,189.82,2.836358176,5.7,0,0,1,0,288000,730,80,5,186.91,0
11016,293400,86.9533164,2.625,4.64,189.82,2.836358176,5.7,0,0,1,0,294500,662,73.6,6.75,225.1,0
11015,240423.29,78.13040548,2.625,4.64,189.82,2.836358176,5.7,0,0,0,0,253250,634,69.4,7.125,225.1,0
43782,266256.15,78.26100296,2.625,4.14,189.82,2.836358176,5.7,0,1,0,0,268000,775,80,5.75,186.91,0
11012,428000,94.8688231,2.625,4.64,189.82,2.836358176,5.7,0,0,1,0,428000,696,80,5.5,225.1,0
11009,116777.46,90.5109493,2.625,4.64,189.82,2.836358176,5.7,0,0,1,0,122400,658,80,6.875,225.1,0
43775,314898.97,56.37663095,2.875,4.14,189.82,2.836358176,5.7,0,0,1,0,385000,735,70,4.875,186.91,0
43771,66033.14,48.91475382,2.75,4.14,189.82,2.836358176,5.7,0,0,1,0,87200,692,65.6,5.375,186.91,0
43767,130334.52,75.98939796,4.24,1.67,189.82,2.836358176,5.7,0,0,1,0,126000,613,90,4.24,154.94,0
43766,80358.76,26.7732589,2.14,1.67,189.82,2.836358176,5.7,0,0,1,0,208244,673,85,2.14,154.94,0
43765,173434.63,26.9648555,3,1.67,189.82,2.836358176,5.7,0,0,1,0,420000,665,80,3,154.94,0
43763,161513.21,33.37586542,4.125,1.67,189.82,2.836358176,5.7,0,0,1,1,316000,719,80,8.25,154.94,0
43760,281820.38,76.67834383,8.55,1.67,189.82,2.836358176,5.7,0,0,1,0,285000,625,95,8.55,154.94,0
10984,202656.8,44.12097194,8.24,3.45,189.82,2.836358176,5.7,0,0,0,0,245000,753,54.4,8.24,186.12,0
43758,85083.99,27.45041467,3.54,1.67,189.82,2.836358176,5.7,0,0,1,0,253000,584,100,3.54,154.94,0
43756,155766.55,69.52555436,2,1.67,189.82,2.836358176,5.7,0,0,1,0,126000,520,68.9,2,154.94,0
43755,54937.53,47.20272889,4.71,1.67,189.82,2.836358176,5.7,0,1,0,0,76000,542,80,4.71,154.94,0
10986,329817.07,61.62342308,6,3.45,189.82,2.836358176,5.7,0,0,0,0,360000,749,68.6,6,186.12,0
43752,431820.16,65.27257362,9.1,1.67,189.82,2.836358176,5.7,0,0,1,0,432000,573,80,9.1,154.94,0
43750,115559.8,69.87061978,2,1.67,189.82,2.836358176,5.7,0,0,1,0,108000,520,80,2,154.94,0
43749,104245.38,56.72665043,2,1.67,189.82,2.836358176,5.7,0,0,1,0,112500,501,75,2,154.94,0
43748,91864.47,55.95828012,9.459,1.67,189.82,2.836358176,5.7,0,0,1,0,100500,613,75,9.459,154.94,0
43747,174211.57,64.63621195,2,1.67,189.82,2.836358176,5.7,0,0,1,0,187000,550,85,8.99,154.94,0
43746,71050.55,56.29361552,6.923,1.67,189.82,2.836358176,5.7,0,0,1,0,75000,571,72.8,6.923,154.94,0
43745,323762.91,55.05635303,2,1.67,189.82,2.836358176,5.7,0,0,1,0,432000,622,90,8.9,154.94,0
43744,100959.56,38.88156207,8.25,1.67,189.82,2.836358176,5.7,0,0,1,0,110000,573,51.9,8.25,154.94,0
43743,94402.68,35.98266536,2,1.67,189.82,2.836358176,5.7,0,0,1,0,110500,579,51.6,2,154.94,0
10968,438660.8,74.79587006,9,4.04,189.82,2.836358176,5.7,0,0,0,1,465000,772,75,9,200.67,0
10972,306920.08,53.22563189,6.99,4.04,189.82,2.836358176,5.7,0,0,0,1,335280,746,55,6.99,200.67,0
43739,25708.16,5.760437499,6.875,5.15,189.82,2.836358176,5.7,1,0,0,0,382000,777,71.8,6.875,226.29,0
43737,11371.39,5.041390145,3.625,8.65,189.82,2.836358176,5.7,0,0,0,1,73000,801,74.9,9.75,82.02,0
43736,14402.78,1.005671729,5.75,6.12,158.94,2.366409899,8.2,0,0,1,0,588000,781,80,5.75,81.57,0
10966,256105.64,90.24816278,3,4.04,189.82,2.836358176,5.7,0,0,0,0,255000,711,85,3,200.67,0
43734,106001.63,19.97369379,4.375,5.75,189.82,2.836358176,5.7,0,0,1,0,165000,502,71.7,7,82.31,0
43729,472374.45,40.59928668,6.25,3.63,189.82,2.836358176,5.7,0,0,1,0,650000,623,76.5,6.25,138.62,0
10960,170204.2,74.97207182,3,4.04,189.82,2.836358176,5.7,0,0,0,0,180000,641,75,10.75,200.67,0
10959,147485.27,72.51881006,5.25,4.04,189.82,2.836358176,5.7,0,0,0,0,161250,614,75,11.625,200.67,0
43725,442678.83,39.84324569,6.625,5.07,189.82,2.836358176,5.7,0,0,1,0,578950,635,80,6.625,123.64,0
10955,244395.37,70.78489484,11,4.04,189.82,2.836358176,5.7,0,0,0,1,255500,699,70,11,200.67,0
10953,453197.86,79.85039736,3,4.04,189.82,2.836358176,5.7,0,0,0,0,510000,778,85,9.625,200.67,0
10952,264482.21,70.78477422,11,4.04,189.82,2.836358176,5.7,0,0,0,1,276500,699,70,11,200.67,0
10950,226825.41,57.12398081,8.25,4.59,189.82,2.836358176,5.7,0,0,0,0,244750,783,55,8.25,212.73,0
10948,312684.43,53.93564091,9.25,4.59,189.82,2.836358176,5.7,0,0,0,1,332000,766,51.1,9.25,212.73,0
10946,133721.33,65.18411983,8.5,4.59,189.82,2.836358176,5.7,0,0,0,1,143000,755,62.2,8.5,212.73,0
10943,301826.59,64.42953022,2,4.59,189.82,2.836358176,5.7,0,0,0,0,315000,642,60,13,212.73,0
43711,409977.05,47.14870256,6.875,3.63,189.82,2.836358176,5.7,0,0,1,0,508000,690,80,6.875,138.62,0
10938,324598.36,64.38499177,4.57,4.59,189.82,2.836358176,5.7,0,0,0,1,423750,639,75,8.25,212.73,0
10933,422023.96,76.86242385,3.75,4.59,189.82,2.836358176,5.7,0,0,0,1,453500,711,73.7,3.75,212.73,0
10934,576422.36,82.81957309,6.5,4.59,189.82,2.836358176,5.7,0,0,0,1,624000,705,80,10.125,212.73,0
43701,64616.45,96.84638091,2,4.39,189.82,2.836358176,5.7,0,0,1,0,62400,585,80,0,221.91,0
10932,502683.28,84.71485385,9.625,4.59,189.82,2.836358176,5.7,0,0,0,0,532000,673,80,9.625,212.73,0
10931,202429.84,74.38090592,13.75,4.59,189.82,2.836358176,5.7,0,0,0,0,228750,615,75,13.75,212.73,0
10929,160760.76,79.25080855,3,4.59,189.82,2.836358176,5.7,0,0,0,0,170500,570,75,3,212.73,0
43687,218847.53,62.47969007,2,4.34,189.82,2.836358176,5.7,0,0,0,0,320000,672,80,0,216.77,0
10917,239830.53,86.63688746,6.875,5.03,189.82,2.836358176,5.7,0,0,0,1,253600,727,80,10.625,217.37,0
10914,79090.34,87.93137293,11.75,5.03,189.82,2.836358176,5.7,0,0,0,0,82400,708,80,11.75,217.37,0
43681,126099.99,57.60129561,2,4.34,189.82,2.836358176,5.7,0,0,1,0,200000,584,80,2,216.77,0
10907,474492.56,84.89987864,3,5.03,189.82,2.836358176,5.7,0,0,0,1,512000,695,80,3,217.37,0
10904,263139.73,55.80992838,3,5.03,189.82,2.836358176,5.7,0,0,0,1,284000,780,52.6,12.375,217.37,0
10899,523158.84,85.34028568,8.875,5.03,189.82,2.836358176,5.7,0,0,0,1,561600,776,80,8.875,217.37,0
10898,105515.66,46.45239876,7,5.03,189.82,2.836358176,5.7,0,0,0,1,135000,749,51.9,7,217.37,0
10892,104057.44,66.90050763,10.25,4.65,189.82,2.836358176,5.7,0,0,0,0,153000,627,85,10.25,219.67,0
43660,57627.49,96.31194585,9,4.39,189.82,2.836358176,5.7,0,0,1,0,66452,578,95,0,221.91,0
10891,530444.69,64.27846775,7.875,4.65,189.82,2.836358176,5.7,0,0,0,0,573000,686,60,9.875,219.67,0
10887,110510.92,71.04957268,10.375,4.65,189.82,2.836358176,5.7,0,0,0,1,162000,699,90,10.375,219.67,0
10886,236193.04,66.66717005,2,4.65,189.82,2.836358176,5.7,0,0,0,0,225500,613,55,10.25,219.67,0
43650,81254.83,76.78706358,2,4.39,189.82,2.836358176,5.7,0,0,1,0,98966,608,80,0,221.91,0
10878,98289.54,87.49691308,7.5,4.65,189.82,2.836358176,5.7,0,0,0,0,104000,656,80,7.5,219.67,0
43646,189627.01,56.84972872,5.665,4.39,189.82,2.836358176,5.7,0,0,1,0,225000,591,57.7,5.665,221.91,0
43643,77821.14,81.96142755,6.94,4.39,189.82,2.836358176,5.7,0,0,1,0,88800,628,80,0,221.91,0
10870,116667.95,78.04305197,11.625,4.65,189.82,2.836358176,5.7,0,0,0,0,138400,774,80,11.625,219.67,0
10867,68647.93,49.60046834,9,5.15,189.82,2.836358176,5.7,0,0,0,0,115000,700,69.7,9,226.29,0
10866,236430.97,65.14541493,9.75,4.65,189.82,2.836358176,5.7,0,0,0,1,357000,787,85,9.75,219.67,0
10864,114135.71,97.8400255,9,4.65,189.82,2.836358176,5.7,0,0,0,0,114750,696,85,13.375,219.67,0
10860,384648.69,81.93601802,5.5,4.71,189.82,2.836358176,5.7,0,0,0,1,396000,729,72,5.5,222.39,0
10857,133824.29,88.57985547,10.625,4.71,189.82,2.836358176,5.7,0,0,0,1,141600,722,80,10.625,222.39,0
43623,84216.81,84.87420164,8.39,4.39,189.82,2.836358176,5.7,0,0,1,0,92800,590,80,0,221.91,0
43620,118324.18,78.15110832,3.89,4.39,189.82,2.836358176,5.7,0,0,1,0,141600,653,80,0,221.91,0
10850,282852.8,86.07420864,8.375,4.71,189.82,2.836358176,5.7,0,0,0,0,308000,703,80,8.375,222.39,0
43617,78150.78,91.36255184,9.24,4.39,189.82,2.836358176,5.7,0,0,1,0,85000,569,85,0,221.91,0
43616,121235.63,88.60818812,8.19,4.39,189.82,2.836358176,5.7,0,0,1,0,135000,615,84.4,8.19,221.91,0
10845,29095.61,8.356870677,8.875,5.42,189.82,2.836358176,5.7,0,0,0,0,112500,642,51.1,8.875,120.03,0
43614,101868.59,80.22865311,7.14,4.34,189.82,2.836358176,5.7,0,0,1,0,116000,662,80,7.14,216.77,0
43613,258374.32,80.54767022,6.39,4.39,189.82,2.836358176,5.7,0,0,1,0,300000,649,80,6.39,221.91,0
10844,456387.18,46.51852919,9.99,4.71,189.82,2.836358176,5.7,0,0,0,0,700000,701,60.9,9.99,222.39,0
10843,787081.26,80.88872811,8,4.71,189.82,2.836358176,5.7,0,0,0,0,798000,764,70,10.5,222.39,0
10842,869703.49,65.72100761,3.75,4.71,189.82,2.836358176,5.7,0,0,0,0,1000000,535,64.5,7.75,222.39,0
10841,593673.41,80.8765156,8.625,4.71,189.82,2.836358176,5.7,0,0,0,1,645000,705,75,8.625,222.39,0
10840,211854.86,59.16729109,6.99,4.64,189.82,2.836358176,5.7,0,0,0,0,245000,650,57.7,6.99,225.1,0
10837,133041.65,80.52327741,8,4.64,189.82,2.836358176,5.7,0,0,0,1,144400,784,73.7,8,225.1,0
43605,84183.41,106.9728559,8.875,4.39,189.82,2.836358176,5.7,0,0,1,0,92000,627,100,0,221.91,0
10831,84891.7,69.42737646,11.5,4.64,189.82,2.836358176,5.7,0,0,0,0,101500,602,70,11.5,225.1,0
43598,103094.03,83.66863731,7.625,4.39,189.82,2.836358176,5.7,0,1,0,0,115238,586,80,0,221.91,0
10829,394997.37,75.55027342,9.375,4.64,189.82,2.836358176,5.7,0,0,0,0,496000,798,80,9.375,225.1,0
43594,269853.25,98.84828895,7.199,4.39,189.82,2.836358176,5.7,0,0,0,0,285000,717,89.3,7.199,221.91,0
10825,150422.82,61.47395144,7.18,4.64,189.82,2.836358176,5.7,0,0,0,1,168300,743,58,7.18,225.1,0
10822,91307.86,43.09702344,7,4.27,189.82,2.836358176,5.7,0,0,0,0,144900,616,80.5,7,161.27,0
10819,203425.99,92.07435238,2,4.64,189.82,2.836358176,5.7,0,0,0,0,209600,644,80,12.875,225.1,0
10814,100175.08,59.39682464,10.625,4.64,189.82,2.836358176,5.7,0,0,0,0,140000,661,70,10.625,225.1,0
10815,70056.44,75.52468197,11.875,4.64,189.82,2.836358176,5.7,0,0,0,0,77000,670,70,11.875,225.1,0
43582,88306.13,86.02892788,8,4.39,189.82,2.836358176,5.7,0,0,1,0,96000,687,80,8,221.91,0
10813,151551.78,78.13879895,14.875,4.64,189.82,2.836358176,5.7,0,0,0,1,161000,620,70,14.875,225.1,0
10811,348907.56,35.64529479,7,7.62,189.82,2.836358176,5.7,0,0,0,0,400000,745,100,7,77.57,0
10809,174254.19,89.84396698,11.25,4.64,189.82,2.836358176,5.7,0,0,0,0,184000,711,80,11.25,225.1,0
10807,171728.56,75.82320842,6.88,5.15,189.82,2.836358176,5.7,0,0,0,1,189000,728,70,8.53,226.29,0
10804,274879.78,68.9878449,2,5.15,189.82,2.836358176,5.7,0,0,0,1,380000,780,80,11.75,226.29,0
10794,437927.82,71.51597576,3,5.15,189.82,2.836358176,5.7,0,0,0,0,474500,756,65,3,226.29,0
43559,139570.83,62.73994405,6.555,4.39,189.82,2.836358176,5.7,0,0,1,0,155000,556,59.6,0,221.91,0
43555,191511.46,95.21184491,3,4.34,189.82,2.836358176,5.7,0,0,1,0,183760,652,80,0,216.77,0
43554,160996.14,83.65036684,8,4.39,189.82,2.836358176,5.7,0,0,1,0,180000,510,80,8,221.91,0
10785,166187.04,86.13758866,7.53,5.15,189.82,2.836358176,5.7,0,0,0,1,184000,789,80,7.53,226.29,0
10784,275764.7,83.22713985,8.99,5.15,189.82,2.836358176,5.7,0,0,0,0,316000,763,80,10.49,226.29,0
10783,131498.25,60.29343385,10.875,5.15,189.82,2.836358176,5.7,0,0,0,0,208000,696,80,10.875,226.29,0
10782,570579.67,88.91565902,11.375,5.15,189.82,2.836358176,5.7,0,0,0,1,612000,662,80,11.375,226.29,0
43549,116670.25,82.7532622,7.49,4.39,189.82,2.836358176,5.7,0,0,1,0,131856,627,80,0,221.91,0
10777,225200.69,80.4408872,7.93,4.86,189.82,2.836358176,5.7,0,0,0,1,252450,642,76.5,7.93,223.75,0
10779,215562.31,68.97293927,7.875,5.15,189.82,2.836358176,5.7,0,0,0,0,250000,808,67.1,7.875,226.29,0
43546,60746.51,80.67887058,6.875,4.5,189.82,2.836358176,5.7,0,0,1,0,71275,505,90.2,6.875,199.21,0
43545,86701.35,68.08062575,4.125,3.94,189.82,2.836358176,5.7,0,0,1,0,112100,594,80,4.125,208.86,0
10771,138080.11,53.80774279,11.75,4.39,189.82,2.836358176,5.7,0,0,0,0,225000,659,75,11.75,221.91,0
43538,40316.26,73.58239216,7.5,3.63,189.82,2.836358176,5.7,0,0,1,0,50015,513,125,7.5,138.62,0
43535,56879.07,100.473133,5.125,5.15,189.82,2.836358176,5.7,0,0,1,0,66948,547,99.2,5.125,226.29,0
43534,84378.11,74.04343513,5.5,3.96,189.82,2.836358176,5.7,0,0,1,0,97537,627,104.3,5.5,155.77,0
43533,102043.78,95.50945284,7.25,5.15,189.82,2.836358176,5.7,0,0,0,0,126350,468,99.2,7.25,226.29,0
43531,231167.52,69.38677383,5,4.86,189.82,2.836358176,5.7,0,1,0,0,229282.28,594,98.4,6.5,132.76,0
10759,94268.2,53.82603971,9.375,4.34,189.82,2.836358176,5.7,0,0,0,1,125000,704,62.5,9.38,216.77,0
43527,420501.2,98.72503795,4,4.39,189.82,2.836358176,5.7,0,0,1,0,398350,498,80,0,221.91,0
